Date,TGD20,D1,FlowDensity20,model
2022-04-12,0.401979537358079,0.46713907284887995,0.13088138979304098,C
2022-04-13,0.39891961114159574,0.47169162889043503,0.12938875996796922,C
2022-04-14,0.39608413052383884,0.4781520788155726,0.1257637906605886,C
2022-04-15,0.40360491780861807,0.4797524841999081,0.11664259799147385,C
2022-04-18,0.4027852955525014,0.4852706192207752,0.11194408522672337,C
2022-04-19,0.3944265483932263,0.4781671862146152,0.12740626539215857,C
2022-04-20,0.40241196979942195,0.4746377910428585,0.12295023915771959,C
2022-04-21,0.39031890756876103,0.47140926028570124,0.13827183214553773,C
2022-04-22,0.38281786785054395,0.46915390765106496,0.14802822449839112,C
2022-04-25,0.38903973467001973,0.4695962653819119,0.14136399994806836,C
2022-04-26,0.387296729337125,0.4658002067528883,0.14690306390998667,C
2022-04-27,0.3914840061287039,0.4666953187840043,0.14182067508729174,C
2022-04-28,0.39560327473950757,0.4758096685791117,0.12858705668138065,C
2022-04-29,0.388358478702182,0.4787788209845389,0.13286270031327915,C
2022-05-05,0.38975066001597813,0.47882604113132937,0.13142329885269244,C
2022-05-06,0.39296659120127825,0.47388390551223725,0.13314950328648456,C
2022-05-09,0.3917560164424565,0.4615997394183475,0.1466442441391961,C
2022-05-10,0.38471401812308476,0.4533394811385864,0.16194650073832892,C
2022-05-11,0.37728226446848695,0.45653128381409663,0.1661864517174164,C
2022-05-12,0.3706252882234987,0.45947496762864565,0.1698997441478557,C
2022-05-13,0.3671039887591022,0.44700872679075326,0.18588728445014452,C
2022-05-16,0.3666740913408407,0.44057605557903684,0.19274985308012238,C
2022-05-17,0.36773919904829283,0.4457545105573068,0.18650629039440048,C
2022-05-18,0.3747145523385832,0.4388874289442509,0.18639801871716596,C
2022-05-19,0.36891153953946915,0.43592829766152624,0.19516016279900447,C
2022-05-20,0.374901049815146,0.42320317860862017,0.20189577157623376,C
2022-05-23,0.37749138129755877,0.428683866747372,0.19382475195506924,C
2022-05-24,0.3736012464693816,0.4328006024894684,0.1935981510411501,C
2022-05-25,0.38117423162363123,0.42947292152536537,0.18935284685100345,C
2022-05-26,0.37333013894765604,0.4354315779939671,0.19123828305837678,C
2022-05-27,0.3731962960714165,0.4420506974500489,0.18475300647853457,C
2022-05-30,0.37155053490483825,0.4427205845806577,0.185728880514504,C
2022-05-31,0.36709680328016703,0.4341516310062182,0.19875156571361483,C
2022-06-01,0.37032363889652214,0.4336071211433104,0.19606923996016742,C
2022-06-02,0.3654761725802266,0.4312993551229724,0.20322447229680105,C
2022-06-06,0.36592765668186417,0.4196472361491609,0.214425107168975,C
2022-06-07,0.37113769502508825,0.41237958651605844,0.21648271845885317,C
2022-06-08,0.37174745663964387,0.4273246232478154,0.2009279201125408,C
2022-06-09,0.37637823542871546,0.438556651922687,0.18506511264859754,C
2022-06-10,0.37378386199004315,0.44821861444370237,0.17799752356625453,C
2022-06-13,0.36989201419304063,0.451790996535136,0.1783169892718235,C
2022-06-14,0.36923893855078666,0.4472915587133092,0.18346950273590415,C
2022-06-15,0.36828983189278636,0.45135332234553815,0.1803568457616756,C
2022-06-16,0.3609851705726132,0.46851698182208606,0.1704978476053007,C
2022-06-17,0.35303434662017236,0.4634507351915991,0.18351491818822865,C
2022-06-20,0.35515468460101374,0.454640766789513,0.19020454860947333,C
2022-06-21,0.345989204171561,0.45928924530249365,0.19472155052594536,C
2022-06-22,0.33653084610306255,0.47171227741502136,0.19175687648191597,C
2022-06-23,0.33173652651691793,0.4694855219003335,0.19877795158274847,C
2022-06-24,0.3352947786831859,0.46103137412184825,0.20367384719496584,C
2022-06-27,0.3306818299353422,0.4539526648561325,0.2153655052085253,C
2022-06-28,0.3287541535508042,0.46256879102774845,0.20867705542144743,C
2022-06-29,0.31674849091010265,0.4705598246380122,0.21269168445188513,C
2022-06-30,0.3122884358026609,0.48111649365750275,0.20659507053983633,C
2022-07-01,0.3124355549738107,0.4764742502915495,0.21109019473463989,C
2022-07-04,0.3090552462823253,0.48331101184641523,0.20763374187125952,C
2022-07-05,0.307753256302939,0.48122348629700246,0.21102325740005853,C
2022-07-06,0.30259029730835224,0.49563849230149776,0.20177121039015006,C
2022-07-07,0.30012227644198064,0.4784405296707404,0.221437193887279,C
2022-07-08,0.2964585234363304,0.47247894563125864,0.231062530932411,C
2022-07-11,0.2951643728641283,0.480669855552223,0.22416577158364862,C
2022-07-12,0.29466693973320135,0.47794380256687874,0.22738925769991988,C
2022-07-13,0.2981534676358977,0.4779675537388257,0.22387897862527673,C
2022-07-14,0.291121112547441,0.47002477291447337,0.23885411453808564,C
2022-07-15,0.2847441197599861,0.45576178380259436,0.2594940964374196,C
2022-07-18,0.2825295574804644,0.4579620782009868,0.25950836431854873,C
2022-07-19,0.27886628581132095,0.45999873312462963,0.2611349810640494,C
2022-07-20,0.2855735049788605,0.46022956830740286,0.2541969267137366,C
2022-07-21,0.28945030395574944,0.4627125974816729,0.24783709856257766,C
2022-07-22,0.28308886345233814,0.4574950663341912,0.2594160702134708,C
2022-07-25,0.2807149460126097,0.4565446848896492,0.2627403690977411,C
2022-07-26,0.27306093772708484,0.4604659564495371,0.266473105823378,C
2022-07-27,0.275694573449171,0.4536016444059658,0.2707037821448633,C
2022-07-28,0.27588116988003786,0.43909844590913205,0.2850203842108301,C
2022-07-29,0.2757761403958152,0.4387182005241176,0.28550565908006725,C
2022-08-01,0.2696535259249073,0.4380641447639105,0.29228232931118225,C
2022-08-02,0.2732505632376463,0.44402168469649633,0.28272775206585743,C
2022-08-03,0.2650521908181245,0.43840201892225156,0.2965457902596241,C
2022-08-04,0.2715917728453925,0.4420609368373176,0.28634729031729,C
2022-08-05,0.2736306361980097,0.44454584605921127,0.2818235177427791,C
2022-08-08,0.28104620825088517,0.45199696268274575,0.26695682906636914,C
2022-08-09,0.27753101591408125,0.44260693967230946,0.27986204441360935,C
2022-08-10,0.2743654011050857,0.4384914275032409,0.28714317139167345,C
2022-08-11,0.2707587667596551,0.4299682265619886,0.29927300667835643,C
2022-08-12,0.277503964983635,0.4447939228706702,0.2777021121456948,C
2022-08-15,0.2753961227076706,0.4661417041282985,0.25846217316403075,C
2022-08-16,0.27154659477896476,0.4575069514634049,0.2709464537576304,C
2022-08-17,0.2682898412187792,0.45571614062871885,0.275994018152502,C
2022-08-18,0.26545353876860356,0.4639191330100037,0.2706273282213927,C
2022-08-19,0.269038424902165,0.4428811923701217,0.2880803827277133,C
2022-08-22,0.26730417537277035,0.44952478908789895,0.28317103553933065,C
2022-08-23,0.27229467594929,0.457436656208439,0.270268667842271,C
2022-08-24,0.2624952252400693,0.4613959196227511,0.27610885513717964,C
2022-08-25,0.26064701822627145,0.4749931296395728,0.26435985213415575,C
2022-08-26,0.26254018666735845,0.4994258318953368,0.23803398143730484,C
2022-08-29,0.2549193079185116,0.5191005859893576,0.22598010609213084,C
2022-08-30,0.24535510110188105,0.5128060410990554,0.24183885779906358,C
2022-08-31,0.2456645666024217,0.5088878611737786,0.24544757222379962,C
2022-09-01,0.24756016331900207,0.5110213228980729,0.24141851378292503,C
2022-09-02,0.2502026953607545,0.5031419953214428,0.2466553093178027,C
2022-09-05,0.2485479682409379,0.4885794614807603,0.26287257027830185,C
2022-09-06,0.24808737427783076,0.492955056775594,0.2589575689465752,C
2022-09-07,0.2559303027439373,0.48801040423173947,0.2560592930243233,C
2022-09-08,0.26708013256815105,0.4646794056228694,0.26824046180897954,C
2022-09-09,0.2688856896950415,0.4797705956411689,0.2513437146637895,C
2022-09-13,0.26928199638111333,0.5011752246453313,0.22954277897355538,C
2022-09-14,0.2751162878558611,0.49766680396158847,0.22721690818255044,C
2022-09-15,0.2790676479831612,0.4857070565149704,0.23522529550186835,C
2022-09-16,0.27974859911485245,0.4954935785301511,0.22475782235499647,C
2022-09-19,0.2825314648651124,0.49187250900335844,0.22559602613152935,C
2022-09-20,0.28873267632804533,0.5030536835062748,0.20821364016567992,C
2022-09-21,0.2954630970007537,0.4974689343425383,0.20706796865670798,C
2022-09-22,0.30508064526400225,0.4955065851818402,0.19941276955415746,C
2022-09-23,0.310336743379635,0.479826514948047,0.209836741672318,C
2022-09-26,0.3099081429217722,0.4873876402585297,0.20270421681969814,C
2022-09-27,0.3131695656229079,0.4792828589633234,0.20754757541376873,C
2022-09-28,0.3096517849478569,0.4688447272169305,0.22150348783521262,C
2022-09-29,0.3000306656825519,0.4652571218778777,0.23471221243957033,C
2022-09-30,0.30310403097155464,0.48091435556730366,0.21598161346114172,C
2022-10-10,0.3033593199877842,0.49441107010035235,0.20222960991186362,C
2022-10-11,0.3079574329529953,0.4958859031511962,0.19615666389580846,C
2022-10-12,0.31148159033377626,0.49741272080523224,0.19110568886099139,C
2022-10-13,0.3075251399785052,0.48189071662128263,0.21058414340021211,C
2022-10-14,0.30296041821945435,0.47689186115768506,0.22014772062286062,C
2022-10-17,0.31195533374547624,0.489469443294675,0.19857522295984867,C
2022-10-18,0.32116126919456217,0.4801699013432948,0.19866882946214307,C
2022-10-19,0.3161171888124172,0.4776421488877909,0.20624066229979207,C
2022-10-20,0.30872074530129484,0.4728276266109429,0.2184516280877623,C
2022-10-21,0.31387179242792473,0.4687405031831962,0.21738770438887906,C
2022-10-24,0.3086084813281174,0.46188875078823766,0.22950276788364493,C
2022-10-25,0.3095549475781218,0.46110172627609264,0.22934332614578556,C
2022-10-26,0.3160247203321188,0.457087246572885,0.22688803309499614,C
2022-10-27,0.3141544823838998,0.44740102546088295,0.2384444921552173,C
2022-10-28,0.3251408329299527,0.46138997608725657,0.2134691909827907,C
2022-10-31,0.31874329511444355,0.46059497754877854,0.22066172733677789,C
2022-11-01,0.32831688499236733,0.45578338641973437,0.21589972858789824,C
2022-11-02,0.3317645240458371,0.464237488117759,0.20399798783640394,C
2022-11-03,0.3463811421850733,0.4726204259309618,0.18099843188396492,C
2022-11-04,0.3406132121328889,0.46227047360188284,0.19711631426522813,C
2022-11-07,0.35003220926152034,0.4760325844254037,0.17393520631307596,C
2022-11-08,0.3473803226397547,0.4808956656402748,0.17172401171997054,C
2022-11-09,0.3490199809596437,0.4987834803928825,0.15219653864747384,C
2022-11-10,0.3521091994457331,0.5012106883168821,0.14668011223738475,C
2022-11-11,0.35992218265905845,0.5161330318302643,0.12394478551067727,C
2022-11-14,0.36479966019595333,0.514994204805165,0.12020613499888178,C
2022-11-15,0.3616326480792222,0.49409540510519506,0.14427194681558284,C
2022-11-16,0.36450360662592185,0.497912459751127,0.13758393362295115,C
2022-11-17,0.3609085510126636,0.49796048597576326,0.14113096301157302,C
2022-11-18,0.353322688978285,0.4843935573355189,0.16228375368619607,C
2022-11-21,0.35087058075986327,0.5037414868508648,0.14538793238927195,C
2022-11-22,0.35216958944798976,0.49357991392413636,0.15425049662787382,C
2022-11-23,0.3500005733453574,0.48853345532980696,0.16146597132483553,C
2022-11-24,0.3621679748577352,0.49960036387504797,0.13823166126721678,C
2022-11-25,0.36528180996066706,0.4884206037134245,0.1462975863259085,C
2022-11-28,0.36714397681404426,0.478330729194173,0.15452529399178272,C
2022-11-29,0.3692333628227188,0.47555584720763927,0.1552107899696419,C
2022-11-30,0.380799766044281,0.4858744855247721,0.13332574843094694,C
2022-12-01,0.3862883672330297,0.48242335106535245,0.131288281701618,C
2022-12-02,0.39233607361635525,0.4601571693511655,0.14750675703247923,C
2022-12-05,0.3779087950057057,0.45857920298852284,0.16351200200577148,C
2022-12-06,0.3884162716922562,0.4742914832225299,0.13729224508521395,C
2022-12-07,0.4008201430472852,0.4758804729133581,0.12329938403935667,C
2022-12-08,0.3842214064532448,0.4756337025190749,0.14014489102768032,C
2022-12-09,0.37289285039693937,0.48570441527913133,0.14140273432392933,C
2022-12-12,0.38175322343227336,0.48171117906660876,0.13653559750111788,C
2022-12-13,0.37696753377162645,0.457777034025946,0.16525543220242755,C
2022-12-14,0.37503822792328767,0.4641936608830312,0.16076811119368117,C
2022-12-15,0.38879220462561465,0.46466990964441013,0.14653788572997525,C
2022-12-16,0.4018048371895221,0.4575877277403764,0.14060743507010148,C
2022-12-19,0.3969334059069772,0.4744859605701123,0.12858063352291044,C
2022-12-20,0.3962494320066443,0.4713963551206578,0.13235421287269786,C
2022-12-21,0.3958209705142518,0.473259006957711,0.13092002252803725,C
2022-12-22,0.39054586237982547,0.4669255267744256,0.14252861084574892,C
2022-12-23,0.3870898769141438,0.4664492614010909,0.14646086168476521,C
2022-12-26,0.38931080466646595,0.4600180179527996,0.15067117738073435,C
2022-12-27,0.39607881766004005,0.4651262970020939,0.13879488533786594,C
2022-12-28,0.4051583782011645,0.4740601330546748,0.12078148874416068,C
2022-12-29,0.4201623202565526,0.4741511988652252,0.10568648087822212,C
2022-12-30,0.41577013179158584,0.4688851569946403,0.11534471121377379,C
2023-01-03,0.4117001922097442,0.4553522207038765,0.13294758708637935,C
2023-01-04,0.4142619262947781,0.44977588550869596,0.1359621881965258,C
2023-01-05,0.4028903572383108,0.44286914901658075,0.15424049374510845,C
2023-01-06,0.4095895445680574,0.45329071918709213,0.13711973624485044,C
2023-01-09,0.42526556075062616,0.4667230452835443,0.10801139396582962,C
2023-01-10,0.42242421457560286,0.46467555364995317,0.1129002317744439,C
2023-01-11,0.42127347386402814,0.4685540364590562,0.11017248967691574,C
2023-01-12,0.4271328666077729,0.48012108378026075,0.09274604961196632,C
2023-01-13,0.43712694938780255,0.48504564585465226,0.07782740475754503,C
2023-01-16,0.4326008117204699,0.49359545569468816,0.07380373258484198,C
2023-01-17,0.4411859819726214,0.509737405272599,0.04907661275477961,C
2023-01-18,0.44303306678813204,0.5107644127523984,0.04620252045946965,C
2023-01-19,0.43761409650615585,0.5148866582602182,0.047499245233625975,C
2023-01-20,0.436026785563636,0.5191555306814923,0.04481768375487165,C
2023-01-30,0.4499927754551144,0.5403783692704223,0.00962885527446331,C
2023-01-31,0.45681343562033805,0.543186564379662,0.0,C
2023-02-01,0.4503584794132025,0.5496415205867975,0.0,C
2023-02-02,0.4502583245341879,0.5497416754658121,0.0,C
2023-02-03,0.4474709801470355,0.5525290198529645,0.0,C
2023-02-06,0.4394891029512942,0.5423858176606594,0.018125079388046344,C
2023-02-07,0.41725347414338887,0.5135391214512397,0.06920740440537133,C
2023-02-08,0.41338886273837927,0.5031192576922917,0.08349187956932895,C
2023-02-09,0.41277519253353795,0.49578712313800943,0.09143768432845252,C
2023-02-10,0.4137703248155499,0.49306751132554144,0.09316216385890876,C
2023-02-13,0.4109602781949345,0.4880554163876783,0.10098430541738727,C
2023-02-14,0.40564427252022317,0.47736238408658554,0.11699334339319126,C
2023-02-15,0.4108066654964768,0.4792351824953034,0.10995815200821982,C
2023-02-16,0.4000718339526813,0.46812423865875247,0.13180392738856614,C
2023-02-17,0.4052938677203763,0.4778786446251544,0.1168274876544693,C
2023-02-20,0.4195060448779491,0.48597049728102715,0.0945234578410237,C
2023-02-21,0.42980328107734933,0.4805911349321254,0.0896055839905253,C
2023-02-22,0.43011726565587716,0.48203828356896294,0.08784445077515997,C
2023-02-23,0.42945800183595373,0.47008850313184,0.10045349503220621,C
2023-02-24,0.42430996177654673,0.4722926200318203,0.10339741819163302,C
2023-02-27,0.41602974886946587,0.4642879453562,0.11968230577433424,C
2023-02-28,0.41655824406568814,0.4637622484781265,0.11967950745618532,C
2023-03-01,0.41610793153990405,0.4630684850428089,0.12082358341728695,C
2023-03-02,0.4125615505442664,0.45687342744214926,0.13056502201358436,C
2023-03-03,0.4120035245676791,0.44880489243258287,0.13919158299973813,C
2023-03-06,0.4126300770770701,0.4614277222378302,0.12594220068509973,C
2023-03-07,0.4196758311398209,0.4590470020683213,0.12127716679185774,C
2023-03-08,0.41826852297873895,0.4622966177975464,0.11943485922371475,C
2023-03-09,0.4097481632253329,0.4511422685575529,0.13910956821711412,C
2023-03-10,0.40201562123105034,0.44800760356756436,0.1499767752013853,C
2023-03-13,0.39898455885349626,0.44862476645806265,0.15239067468844114,C
2023-03-14,0.3979193504692372,0.4427407945306188,0.15933985500014403,C
2023-03-15,0.39614813657797965,0.4502252323346032,0.15362663108741717,C
2023-03-16,0.40003589747259183,0.44665185292096543,0.15331224960644285,C
2023-03-17,0.39285664888339694,0.44750014977847896,0.1596432013381241,C
2023-03-20,0.3866659412075506,0.4458414628639062,0.16749259592854332,C
2023-03-21,0.38507553219863166,0.4421992977387547,0.17272517006261362,C
2023-03-22,0.3812563066121356,0.4426372017391982,0.17610649164866626,C
2023-03-23,0.3738910170106222,0.4421244805825932,0.18398450240678457,C
2023-03-24,0.38142441234197094,0.44428552621047024,0.17429006144755882,C
2023-03-27,0.37924993414080965,0.44629139897329484,0.17445866688589537,C
2023-03-28,0.38216209408105073,0.44487836354246374,0.1729595423764854,C
2023-03-29,0.37985038425771794,0.4498769401148592,0.1702726756274229,C
2023-03-30,0.3769980457562365,0.4480248962828372,0.1749770579609263,C
2023-03-31,0.3817693590584015,0.4499515736032112,0.16827906733838732,C
2023-04-03,0.38473847299505654,0.45143467816260224,0.16382684884234114,C
2023-04-04,0.3875096735130863,0.4561220438009303,0.15636828268598352,C
2023-04-06,0.3863711777628604,0.4590502858029628,0.15457853643417688,C
2023-04-07,0.3918112271671319,0.46349756330146397,0.14469120953140424,C
2023-04-10,0.38380938891918887,0.46230382040940915,0.15388679067140193,C
2023-04-11,0.38520535204594203,0.4668709015342837,0.1479237464197743,C
2023-04-12,0.3857880497165007,0.46735869658582535,0.14685325369767405,C
2023-04-13,0.38410423538832744,0.4686063228836503,0.14728944172802227,C
2023-04-14,0.38218876315752653,0.4649824995239369,0.15282873731853672,C
2023-04-17,0.3793113979260612,0.46941456534416365,0.15127403672977519,C
2023-04-18,0.38269599679091604,0.472187103970006,0.14511689923907786,C
2023-04-19,0.3832109225145189,0.47422496044402856,0.1425641170414527,C
2023-04-20,0.3801360146047818,0.46789169043595435,0.15197229495926382,C
2023-04-21,0.38350167384444445,0.4514276525639606,0.16507067359159497,C
2023-04-24,0.3845716635214401,0.45437159382321535,0.16105674265534453,C
2023-04-25,0.37540679782396963,0.44202410012303023,0.1825691020530001,C
2023-04-26,0.3739873286737231,0.43919613244531724,0.18681653888095964,C
2023-04-27,0.3659700493277866,0.44601640861096165,0.1880135420612517,C
2023-04-28,0.35980898639793035,0.4478487962301216,0.19234221737194818,C
2023-05-04,0.3656921253886922,0.4502473665845086,0.18406050802679916,C
2023-05-05,0.36937728260198827,0.4578981805908293,0.17272453680718236,C
2023-05-08,0.3751511732998748,0.4594683768992438,0.16538044980088132,C
2023-05-09,0.38044306106827747,0.46812446045286643,0.15143247847885602,C
2023-05-10,0.3877758219393682,0.4708483768914492,0.14137580116918255,C
2023-05-11,0.3827322717179253,0.47517726852185593,0.14209045976021872,C
2023-05-12,0.3828779738321416,0.4774938863410614,0.13962813982679698,C
2023-05-15,0.38175417907782716,0.47567932148027126,0.14256649944190147,C
2023-05-16,0.37569902249750103,0.4832993096147145,0.1410016678877845,C
2023-05-17,0.37684203834271407,0.4985610729550104,0.1245968887022755,C
2023-05-18,0.3744841736864332,0.48469618339820586,0.140819642915361,C
2023-05-19,0.37042197219396444,0.47438086426612014,0.15519716353991536,C
2023-05-22,0.3631488848212644,0.47952588386612904,0.15732523131260645,C
2023-05-23,0.3585333737704565,0.47944138405062847,0.16202524217891492,C
2023-05-24,0.3531809027864843,0.4900838436206453,0.15673525359287055,C
2023-05-25,0.3515217706530123,0.47485148746071126,0.1736267418862764,C
2023-05-26,0.35463983090559614,0.47926818439635316,0.16609198469805073,C
2023-05-29,0.3492390906327054,0.4745273987026022,0.17623351066469242,C
2023-05-30,0.35200560455083396,0.4746904699883566,0.17330392546080944,C
2023-05-31,0.3548649516939783,0.47590759986398856,0.16922744844203302,C
2023-06-01,0.3531343090071881,0.47657962901663314,0.1702860619761787,C
2023-06-02,0.35058717387939947,0.47390721014382703,0.17550561597677353,C
2023-06-05,0.3496127698966883,0.49765207884563534,0.15273515125767648,C
2023-06-06,0.3504974060347818,0.4765479225484829,0.17295467141673532,C
2023-06-07,0.35716683196719545,0.49358310209726525,0.14925006593553927,C
2023-06-08,0.37764074040478335,0.48855538424513345,0.13380387535008306,C
2023-06-09,0.3885210345117371,0.4979615387807963,0.11351742670746662,C
2023-06-12,0.39385423442972917,0.5023668542158314,0.10377891135443941,C
2023-06-13,0.3893530975145975,0.49582942684561565,0.11481747563978692,C
2023-06-14,0.38428544120786184,0.48875117673950846,0.12696338205262978,C
2023-06-15,0.3887919055337812,0.48774072332251406,0.12346737114370472,C
2023-06-16,0.39760882850187623,0.5112219648490042,0.09116920664911952,C
2023-06-19,0.4078714715279148,0.5263191656316908,0.0658093628403943,C
2023-06-20,0.3997131478694284,0.5170643229695832,0.08322252916098848,C
2023-06-21,0.4034150418115489,0.5187674394382241,0.07781751875022692,C
2023-06-26,0.3945815425474562,0.49994592242649033,0.10547253502605353,C
2023-06-27,0.40692346669084123,0.5076423398935431,0.08543419341561556,C
2023-06-28,0.4013965313990461,0.49478645378520136,0.10381701481575262,C
2023-06-29,0.39358353763018117,0.4914064826821577,0.11500997968766107,C
2023-06-30,0.3783549841168192,0.46839664979568696,0.1532483660874938,C
2023-07-03,0.3684474929042768,0.45933569565662985,0.1722168114390934,C
2023-07-04,0.37568188864111146,0.48084633992100534,0.14347177143788334,C
2023-07-05,0.36738436710625616,0.4661915639751047,0.1664240689186393,C
2023-07-06,0.364730290730377,0.4663567673087358,0.1689129419608873,C
2023-07-07,0.35729144412067715,0.4590255456606371,0.1836830102186858,C
2023-07-10,0.36137139600995255,0.4658705742556579,0.17275802973438953,C
2023-07-11,0.35742593543152024,0.46797400686811147,0.17460005770036824,C
2023-07-12,0.35001911005340824,0.45983201253268324,0.19014887741390848,C
2023-07-13,0.3496234975251963,0.471117185895899,0.17925931657890468,C
2023-07-14,0.3585212657010564,0.4737555329899574,0.16772320130898632,C
2023-07-17,0.3644768070803068,0.4679060269529383,0.16761716596675477,C
2023-07-18,0.3566922938665966,0.45241321206621155,0.19089449406719192,C
2023-07-19,0.3550899474842807,0.4408015496274962,0.20410850288822308,C
2023-07-20,0.3619265325500829,0.4549723368523893,0.18310113059752778,C
2023-07-21,0.36076875049349133,0.47923795249787443,0.1599932970086342,C
2023-07-24,0.36217337016343587,0.48625494140044134,0.15157168843612276,C
2023-07-25,0.36321920397292967,0.48158968081666464,0.15519111521040568,C
2023-07-26,0.36923840052059026,0.4883142363284087,0.14244736315100107,C
2023-07-27,0.3721708770960779,0.4810722267875361,0.14675689611638612,C
2023-07-28,0.37337892757612423,0.48776524999077725,0.13885582243309866,C
2023-07-31,0.37477630683283075,0.49244118524472624,0.1327825079224429,C
2023-08-01,0.37696656142512347,0.497224686724255,0.12580875185062163,C
2023-08-02,0.3703777914111069,0.5003620408967239,0.1292601676921691,C
2023-08-03,0.361036069214806,0.4857892454672658,0.15317468531792813,C
2023-08-04,0.3633233885553041,0.4932683283144196,0.14340828313027648,C
2023-08-07,0.3797554968265523,0.4925904193161065,0.12765408385734123,C
2023-08-08,0.3890331828712453,0.4914601878669897,0.11950662926176504,C
2023-08-09,0.38995122494536255,0.49915446471269387,0.11089431034194357,C
2023-08-10,0.39517074128393737,0.4948893200213515,0.10993993869471101,C
2023-08-11,0.39818978017656464,0.4956590582565635,0.1061511615668719,C
2023-08-14,0.3982410738854197,0.4964006421849172,0.10535828392966325,C
2023-08-15,0.40465338172593485,0.5005224039097899,0.09482421436427525,C
2023-08-16,0.4057511036914223,0.5011775176195259,0.0930713786890518,C
2023-08-17,0.40120971833906355,0.5024077317798533,0.09638254988108304,C
2023-08-18,0.40520997410801785,0.49064791450073025,0.10414211139125196,C
2023-08-21,0.39750015994643384,0.4929230550036699,0.10957678504989629,C
2023-08-22,0.39880706877321914,0.4904237192940501,0.11076921193273084,C
2023-08-23,0.41435383086281863,0.49326621718967545,0.09237995194750594,C
2023-08-24,0.403469288649768,0.4861412506726778,0.11038946067755429,C
2023-08-25,0.4014421603761871,0.4929699563835332,0.10558788324027976,C
2023-08-28,0.3952517813511575,0.50541746213775,0.09933075651109258,C
2023-08-29,0.393288119317098,0.5013921381999586,0.10531974248294342,C
2023-08-30,0.3919918930134623,0.4772793240442907,0.13072878294224707,C
2023-08-31,0.3853547885929501,0.476295548366946,0.13834966304010393,C
2023-09-01,0.384060160595025,0.4709803851328209,0.144959454272154,C
2023-09-04,0.381417884274129,0.4845523422623161,0.134029773463555,C
2023-09-05,0.38305880328005354,0.49135912639138485,0.12558207032856153,C
2023-09-06,0.37568878406857004,0.4875031372002005,0.13680807873122935,C
2023-09-07,0.37824140086863106,0.4836601271554362,0.13809847197593278,C
2023-09-08,0.38066293675648183,0.484126193051014,0.13521087019250436,C
2023-09-11,0.3805068463372906,0.47744295521905006,0.14205019844365935,C
2023-09-12,0.3791362256011236,0.47084543803840323,0.15001833636047324,C
2023-09-13,0.3790057608083838,0.4720710611431801,0.14892317804843613,C
2023-09-14,0.38598337587019077,0.4823498542444402,0.13166676988536893,C
2023-09-15,0.3941393306795235,0.4848979503888773,0.12096271893159923,C
2023-09-18,0.39579664931452946,0.49056614857725256,0.11363720210821805,C
2023-09-19,0.390759969431493,0.48349858511008104,0.12574144545842608,C
2023-09-20,0.39861315786867546,0.4926640217433095,0.10872282038801506,C
2023-09-21,0.40220295891266944,0.49247265710138344,0.10532438398594714,C
2023-09-22,0.4101468289730967,0.49897042581370465,0.09088274521319879,C
2023-09-25,0.40569211398734795,0.4946754688409945,0.09963241717165748,C
2023-09-26,0.4029331199826207,0.4844411894034671,0.11262569061391224,C
2023-09-27,0.4095579760385229,0.4843205735321314,0.10612145042934558,C
2023-09-28,0.40821701965049106,0.48396109929774417,0.10782188105176481,C
2023-10-09,0.4068925707181269,0.482691715802163,0.11041571347971006,C
2023-10-10,0.41121586308177455,0.48011825041863093,0.10866588649959447,C
2023-10-11,0.40871188750697396,0.46953260623165627,0.12175550626136977,C
2023-10-12,0.4129653562490608,0.4759113204321693,0.11112332331876992,C
2023-10-13,0.4159430611132301,0.48232971319083884,0.10172722569593108,C
2023-10-16,0.4041346798616054,0.4720334085318107,0.12383191160658398,C
2023-10-17,0.4026634046347402,0.47240918254831954,0.12492741281694034,C
2023-10-18,0.40750345557625617,0.48428431158374624,0.10821223283999754,C
2023-10-19,0.40869588890303105,0.49237290854822335,0.09893120254874548,C
2023-10-20,0.3976686985317303,0.4792973456190994,0.12303395584917035,C
2023-10-23,0.3962730714791599,0.4736897579575915,0.13003717056324854,C
2023-10-24,0.39773470411636175,0.4624318582465597,0.13983343763707853,C
2023-10-25,0.39532949217564906,0.4547690594553986,0.1499014483689523,C
2023-10-26,0.3896844462823675,0.44339794580406866,0.1669176079135639,C
2023-10-27,0.39718131826909736,0.4385599376982519,0.16425874403265067,C
2023-10-30,0.39548632293497066,0.43688130279033144,0.16763237427469785,C
2023-10-31,0.3864106025568917,0.42563635443781267,0.18795304300529575,C
2023-11-01,0.3876989576171142,0.4241543451366046,0.1881466972462812,C
2023-11-02,0.38721623111300835,0.4150204737489461,0.19776329513804566,C
2023-11-03,0.3960897511761742,0.4273343745520493,0.17657587427177643,C
2023-11-06,0.38112284764941756,0.4148084525464159,0.20406869980416653,C
2023-11-07,0.3688466710825771,0.416145773617307,0.21500755530011578,C
2023-11-08,0.36226412161087534,0.4097245866542344,0.22801129173489038,C
2023-11-09,0.3582863920883416,0.40311013999697737,0.23860346791468107,C
2023-11-10,0.3593105810650369,0.4062134494767748,0.23447596945818824,C
2023-11-13,0.36104785071392304,0.39683143205233845,0.24212071723373849,C
2023-11-14,0.35828448620851305,0.3978624267707085,0.2438530870207784,C
2023-11-15,0.3510651289223016,0.39964728843512315,0.24928758264257528,C
2023-11-16,0.3501042778728476,0.4007943579533444,0.24910136417380804,C
