Date,selected_adv20_cny,two_way_turnover,selected_names
2024-05-15,55740548949.95,0.4135021097046414,473
2024-05-16,56679190698.850006,0.38818565400843896,474
2024-05-17,49228448830.95,0.4084210526315789,475
2024-05-20,48552407554.95,0.3941908713692946,482
2024-05-21,45095711042.35,0.38095238095238093,483
2024-05-22,43904516755.850006,0.2898550724637681,483
2024-05-23,43087551483.700005,0.32644628099173556,484
2024-05-24,45886625090.55,0.32644628099173556,484
2024-05-27,44829333049.05,0.3298969072164949,485
2024-05-28,49916736775.350006,0.3835051546391753,484
2024-05-29,48569640541.5,0.4082474226804124,485
2024-05-30,45199039837.85,0.35876288659793815,485
2024-05-31,42487381055.600006,0.33744855967078186,486
2024-06-03,39708362333.7,0.32443531827515404,487
2024-06-04,45783900680.950005,0.35582822085889565,489
2024-06-05,48369729209.8,0.2985685071574643,489
2024-06-06,48676222562.9,0.3673469387755103,490
2024-06-07,53978238832.450005,0.29735234215885964,491
2024-06-11,50836549833.59999,0.3462321792260694,490
2024-06-12,46503945493.35,0.3177189409368637,491
2024-06-13,44801766742.15,0.3617886178861787,492
2024-06-14,49022033237.649994,0.4186991869918699,492
2024-06-17,49147803292.649994,0.32926829268292684,492
2024-06-18,44875913041.95,0.34959349593495936,492
2024-06-19,47006144282.7,0.3130081300813008,492
2024-06-20,51477846038.75,0.39024390243902446,492
2024-06-21,45696852389.59999,0.4024390243902439,492
2024-06-24,47305288295.9,0.4227642276422764,492
2024-06-25,44915328600.0,0.4105691056910569,492
2024-06-26,44532096579.7,0.39837398373983723,491
2024-06-27,42672581119.5,0.4236252545824847,491
2024-06-28,51372317774.950005,0.4032586558044806,491
2024-07-01,53013500423.5,0.41140529531568226,491
2024-07-02,53032329544.95,0.4725050916496947,490
2024-07-03,53493273587.7,0.4326530612244899,490
2024-07-04,49559618396.8,0.46435845213849297,491
2024-07-05,51981239555.0,0.4439918533604888,491
2024-07-08,48964247544.6,0.3869653767820773,491
2024-07-09,54196398969.3,0.3462321792260692,491
2024-07-10,52254633675.399994,0.35437881873727084,491
2024-07-11,54668451586.850006,0.38289205702647655,491
2024-07-12,50495738053.6,0.4073319755600816,490
2024-07-15,40661039555.25,0.34693877551020413,490
2024-07-16,50435097547.3,0.3755102040816327,490
2024-07-17,49358157113.100006,0.3714285714285715,490
2024-07-18,48603242689.35,0.39591836734693886,490
2024-07-19,47564953775.25,0.3421588594704686,491
2024-07-22,51980339986.7,0.4073319755600816,490
2024-07-23,51616161270.65,0.3142857142857143,490
2024-07-24,46506858534.95,0.3959183673469388,490
2024-07-25,49409232676.95,0.43673469387755104,490
2024-07-26,42358314104.0,0.3510204081632653,490
2024-07-29,42866100547.11842,0.3795918367346939,490
2024-07-30,51302928283.45,0.42040816326530617,490
2024-07-31,46584186605.899994,0.35030549898167024,491
2024-08-01,48566042475.15,0.39511201629327897,491
2024-08-02,48179960355.75,0.33808553971486777,490
2024-08-05,43934434945.35,0.35845213849287183,491
2024-08-06,38911861459.600006,0.3177189409368637,490
2024-08-07,37972264465.100006,0.3020408163265307,489
2024-08-08,38537418444.299995,0.31836734693877555,490
2024-08-09,36983545474.75,0.35510204081632657,490
2024-08-12,38514498848.25,0.3462321792260694,491
2024-08-13,36923061908.25,0.3177189409368637,490
2024-08-14,32342866923.549995,0.3591836734693878,490
2024-08-15,31723171728.2,0.35510204081632657,490
2024-08-16,30173215364.199997,0.3673469387755102,490
2024-08-19,30110839695.95,0.3673469387755102,490
2024-08-20,27772924022.6,0.4040816326530613,490
2024-08-21,28077903645.75,0.37474541751527507,491
2024-08-22,29244996141.05,0.3665987780040735,490
2024-08-23,27972705617.600002,0.3625254582484726,491
2024-08-26,32516082563.7,0.3788187372708757,491
2024-08-27,29505353353.8,0.35030549898167007,491
2024-08-28,31175562450.949997,0.3625254582484725,491
2024-08-29,28254198224.300003,0.32993890020366595,491
2024-08-30,30117150424.55,0.3780487804878047,492
2024-09-02,31370723161.95,0.43495934959349597,492
2024-09-03,31460548418.800003,0.34959349593495936,492
2024-09-04,32523710943.95,0.30487804878048785,492
2024-09-05,28899705228.4,0.3130081300813008,492
2024-09-06,29640891199.7,0.30425963488843827,493
2024-09-09,27644163362.299995,0.30831643002028397,493
2024-09-10,30891088578.7,0.31237322515212984,493
2024-09-11,35483524147.65,0.3407707910750507,493
2024-09-12,34621444663.149994,0.3684210526315789,494
2024-09-13,35941866847.25,0.38056680161943324,493
2024-09-18,36976656351.7,0.32793522267206476,494
2024-09-19,39254336026.6,0.44534412955465585,493
2024-09-20,36773866486.600006,0.3488843813387424,493
2024-09-23,32914135469.65,0.38539553752535494,493
2024-09-24,34777925604.8,0.4178498985801218,492
2024-09-25,32482979292.100002,0.34146341463414637,492
2024-09-26,35199327841.0,0.32926829268292684,492
2024-09-27,38683629930.1,0.36991869918699194,492
2024-09-30,51406522656.75,0.3821138211382114,492
2024-10-08,66211881064.0,0.31707317073170715,491
2024-10-09,63861511579.1,0.4765784114052955,489
2024-10-10,75183596995.3,0.3803680981595093,489
2024-10-11,77287602464.45001,0.36809815950920255,489
2024-10-14,87349354778.1,0.3394683026584867,489
2024-10-15,99653641545.4,0.41717791411042954,489
2024-10-16,91650034238.25,0.392638036809816,489
2024-10-17,108556677013.0,0.35510204081632657,490
2024-10-18,105258342389.9,0.3387755102040817,490
2024-10-21,113999600481.85,0.35510204081632657,490
2024-10-22,120766127914.80002,0.4448979591836735,489
2024-10-23,110962241698.80002,0.4171779141104296,489
2024-10-24,113822424040.35,0.3558282208588957,488
2024-10-25,113598375890.4,0.3975409836065574,488
2024-10-28,129763506205.05,0.3934426229508197,486
2024-10-29,123389262713.2,0.5061728395061729,484
2024-10-30,112438112380.55,0.4049586776859504,484
2024-10-31,119637503245.85,0.4297520661157025,482
2024-11-01,115822066918.1,0.4356846473029046,481
2024-11-04,113022636683.25,0.4573804573804573,480
2024-11-05,103849966795.4,0.4083333333333332,479
2024-11-06,113059651048.85,0.4208333333333332,480
2024-11-07,111092301115.25,0.40416666666666656,479
2024-11-08,122257829427.05,0.3716075156576201,477
2024-11-11,127950864778.4,0.33542976939203356,477
2024-11-12,119898073586.35,0.3144654088050314,475
2024-11-13,116675458469.75,0.30315789473684207,474
2024-11-14,123202020911.6,0.3164556962025318,473
2024-11-15,121760459235.6,0.32067510548523215,474
2024-11-18,119632649180.25,0.35021097046413513,473
2024-11-19,116127078968.3,0.3128964059196617,472
2024-11-20,117910098334.5,0.3220338983050848,472
2024-11-21,122113071295.04999,0.3432203389830508,472
2024-11-22,129944388925.7,0.4067796610169492,471
2024-11-25,127141031949.0,0.3644067796610169,472
2024-11-26,115830368188.04999,0.47457627118644063,472
2024-11-27,112694183882.7,0.4228329809725158,473
2024-11-28,121595889814.15001,0.4641350210970466,474
2024-11-29,102503954222.5,0.4683544303797468,474
2024-12-02,108256927664.40001,0.36708860759493667,474
2024-12-03,120769009694.9,0.4261603375527426,474
2024-12-04,119317017015.40001,0.42194092827004215,474
2024-12-05,117887662893.35,0.34947368421052627,475
2024-12-06,113604291812.85,0.4411764705882353,476
2024-12-09,111326887800.0,0.3823529411764706,476
2024-12-10,107537417494.95001,0.39915966386554624,476
2024-12-11,99597541632.05,0.4444444444444443,477
2024-12-12,92519543724.1,0.41090146750524104,476
2024-12-13,89136692949.79999,0.39075630252100846,476
2024-12-16,98450464590.4,0.35294117647058826,475
2024-12-17,106351050202.05,0.3789473684210526,474
2024-12-18,99028714855.85,0.3326315789473684,475
2024-12-19,102945962017.0,0.35368421052631577,475
2024-12-20,97112011792.8,0.3621052631578947,475
2024-12-23,97783827301.2,0.3452631578947368,475
2024-12-24,103879461508.6,0.35714285714285715,476
2024-12-25,104492775196.35,0.365546218487395,475
2024-12-26,101150755617.5,0.2947368421052632,475
2024-12-27,111264086570.5,0.4463157894736842,475
2024-12-30,110231789299.9,0.40421052631578946,474
2024-12-31,118103433531.15,0.45378151260504196,476
2025-01-02,118181664638.6,0.3857442348008385,477
2025-01-03,110868353949.25,0.36897274633123694,477
2025-01-06,108728769214.5,0.3598326359832637,478
2025-01-07,93981651381.15001,0.43006263048016696,479
2025-01-08,83663227448.8,0.4208333333333332,480
2025-01-09,88050090448.15,0.39583333333333337,480
2025-01-10,91955164680.54999,0.3791666666666667,480
2025-01-13,108753006636.6,0.42083333333333334,480
2025-01-14,91587993072.20001,0.39583333333333337,480
2025-01-15,89489663454.85,0.4,480
2025-01-16,73309183727.85,0.3284823284823284,481
2025-01-17,69307192298.05,0.3284823284823285,481
2025-01-20,62898849639.15,0.3284823284823285,481
2025-01-21,63564614401.34999,0.41164241164241155,480
2025-01-22,65115730137.700005,0.3208333333333333,480
2025-01-23,67987509930.35,0.3775933609958506,482
2025-01-24,69040941703.4,0.43568464730290457,482
2025-01-27,56774730717.350006,0.45962732919254656,483
2025-02-05,62020545202.05,0.45548654244306414,482
2025-02-06,66490859812.55,0.42738589211618266,481
2025-02-07,61283966882.25,0.43153526970954365,482
2025-02-10,67470733188.25,0.4149377593360996,482
2025-02-11,65856930479.45,0.4024896265560166,482
2025-02-12,73330159076.45,0.38095238095238093,483
2025-02-13,71972008626.79999,0.4057971014492754,483
2025-02-14,80348635073.4,0.33471074380165294,484
2025-02-17,83678612319.65,0.34710743801652894,484
2025-02-18,84543533739.65,0.40909090909090906,484
2025-02-19,79243517345.54999,0.371900826446281,484
2025-02-20,83791836499.6,0.420618556701031,485
2025-02-21,80229451467.75002,0.34226804123711346,485
2025-02-24,90627626657.6,0.31687242798353904,486
2025-02-25,80943909704.9,0.3827160493827161,485
2025-02-26,82015651993.5,0.3251028806584362,486
2025-02-27,88163392287.25,0.32510288065843623,486
2025-02-28,81526068920.5,0.33333333333333337,486
2025-03-03,85728092100.95,0.3868312757201646,486
2025-03-04,82082946322.15001,0.3868312757201647,486
2025-03-05,79467325524.05002,0.30800821355236147,487
2025-03-06,85425449363.2,0.3319672131147541,488
2025-03-07,84799782442.40001,0.3114754098360656,487
2025-03-10,103060988397.5,0.3613963039014374,487
2025-03-11,101051423938.85,0.41067761806981523,486
2025-03-12,100723227472.6,0.4147843942505134,487
2025-03-13,93674124058.04999,0.33675564681724846,487
2025-03-14,91747158060.6,0.33675564681724846,487
2025-03-17,100390769665.15001,0.3408624229979466,487
2025-03-18,97081847343.4,0.37782340862423,487
2025-03-19,92653735237.6,0.34086242299794667,487
2025-03-20,95569188133.1,0.4106776180698152,487
2025-03-21,102914157933.20001,0.38934426229508196,488
2025-03-24,98917452017.6,0.34426229508196726,488
2025-03-25,95634010821.55,0.35655737704918034,488
2025-03-26,102633137937.00002,0.3811475409836066,488
2025-03-27,99685542024.70001,0.3770491803278688,488
2025-03-28,93482017499.55,0.3811475409836066,488
2025-03-31,93831556298.1,0.3394683026584867,489
2025-04-01,97628151190.4,0.392638036809816,489
2025-04-02,91836626550.59999,0.32719836400818003,489
2025-04-03,92723264326.55002,0.40490797546012275,489
2025-04-07,93158579310.75,0.38367346938775515,490
2025-04-08,99263779899.29999,0.6653061224489795,479
2025-04-09,96195829846.29999,0.33820459290187893,478
2025-04-10,89573423568.9,0.3507306889352818,479
2025-04-11,86377603689.1,0.4175365344467641,478
2025-04-14,83305344665.0,0.4267782426778244,477
2025-04-15,84077297142.75,0.37735849056603765,476
2025-04-16,77409583996.85,0.3445378151260504,475
2025-04-17,88874464202.45,0.39495798319327735,476
2025-04-18,92459725616.5,0.4201680672268908,475
2025-04-21,83768185972.35,0.40336134453781514,476
2025-04-22,87748303376.5,0.4915966386554622,475
2025-04-23,85132054658.75002,0.37473684210526315,475
2025-04-24,88019755638.3,0.36631578947368426,475
2025-04-25,82732750392.04999,0.3536842105263158,475
2025-04-28,79704479367.1,0.34947368421052627,475
2025-04-29,80375860519.70001,0.3578947368421053,473
2025-04-30,84922750182.8,0.4608879492600423,471
2025-05-06,96437582876.3,0.4925690021231423,470
2025-05-07,93583019398.7,0.4085106382978723,469
2025-05-08,93766149657.70001,0.34968017057569295,469
2025-05-09,71551904503.85,0.6861924686192469,478
2025-05-12,67315494835.65,0.3124999999999999,480
2025-05-13,65562214906.55,0.3041666666666667,480
2025-05-14,66302744750.45,0.3243243243243243,481
2025-05-15,71998057405.85,0.3319502074688797,482
2025-05-16,71455671469.0,0.3643892339544513,483
2025-05-19,69057373435.7,0.39669421487603307,484
2025-05-20,64873178516.95,0.3553719008264463,483
2025-05-21,64201013329.5,0.422360248447205,483
2025-05-22,63718812225.55,0.34368530020703936,483
2025-05-23,63620125571.75,0.3850931677018634,483
2025-05-26,65795326887.0,0.37681159420289856,483
2025-05-27,59704203228.8,0.40495867768595045,484
2025-05-28,64551510348.149994,0.36363636363636365,484
2025-05-29,60480233930.649994,0.39587628865979385,485
2025-05-30,67074722179.4,0.31275720164609055,486
2025-06-03,65451088814.399994,0.3770491803278689,488
2025-06-04,65142005943.35,0.3803680981595092,489
2025-06-05,63220589182.350006,0.3861788617886179,492
2025-06-06,60576167418.3,0.34077079107505087,493
2025-06-09,58981249199.25,0.3481781376518218,494
2025-06-10,62840813317.25,0.36032388663967607,493
2025-06-11,63534318190.55,0.3286004056795132,493
2025-06-12,58210509275.45,0.3042596348884382,492
2025-06-13,56958867647.3,0.27235772357723576,492
2025-06-16,58836050696.3,0.2804878048780488,492
2025-06-17,57878026999.3,0.3083164300202841,493
2025-06-18,63402139492.299995,0.32793522267206476,494
2025-06-19,61421989648.649994,0.340080971659919,494
2025-06-20,63619215368.45,0.33131313131313134,495
2025-06-23,62449069120.50001,0.298989898989899,495
2025-06-24,63298799096.75,0.3434343434343434,493
2025-06-25,63346229805.15,0.28803245436105473,493
2025-06-26,66122658539.55,0.32793522267206476,494
2025-06-27,64645691491.3,0.33198380566801616,494
2025-06-30,67097576359.6,0.3481781376518218,494
2025-07-01,67759941260.4,0.41295546558704455,493
2025-07-02,74224277304.3,0.32860040567951315,493
2025-07-03,68345389730.899994,0.3569979716024342,492
2025-07-04,67549387723.95,0.34482758620689663,493
2025-07-07,72310662164.5,0.3407707910750507,493
2025-07-08,70236519994.2,0.35699797160243407,493
2025-07-09,67697732255.74999,0.3935091277890467,493
2025-07-10,67492967036.5,0.3684210526315789,494
2025-07-11,75091776554.05,0.3319838056680162,494
2025-07-14,76509180872.85,0.35151515151515156,495
2025-07-15,77634129245.25,0.3676767676767677,494
2025-07-16,76801267763.0,0.3157894736842105,493
2025-07-17,78478099296.75,0.36511156186612576,493
2025-07-18,73922388075.8,0.30020283975659234,492
2025-07-21,76069983887.20001,0.3414634146341463,492
2025-07-22,77615854616.7,0.3699186991869919,489
2025-07-23,79341556924.34999,0.40899795501022507,489
2025-07-24,87904511532.2,0.4163265306122449,490
2025-07-25,86641455323.6,0.3673469387755103,490
2025-07-28,79761858685.55,0.32179226069246447,491
2025-07-29,83598669483.20001,0.34959349593495914,492
2025-07-30,89045916814.8,0.3286004056795133,493
2025-07-31,88991761312.55,0.32454361054766734,493
2025-08-01,87780558898.25,0.32454361054766734,493
2025-08-04,80600461707.5,0.27991886409736305,493
2025-08-05,83581103407.75,0.2961460446247464,493
2025-08-06,91655551545.1,0.36916835699797157,493
2025-08-07,91252980069.65,0.3002028397565923,493
2025-08-08,91577915851.75,0.3529411764705882,493
2025-08-11,88441837072.65,0.2961460446247465,493
2025-08-12,87659526938.35,0.32793522267206476,494
2025-08-13,88052677806.0,0.31983805668016196,494
2025-08-14,95334988194.1,0.3474747474747475,495
2025-08-15,102023708128.5,0.31111111111111106,495
2025-08-18,110796681599.85,0.31111111111111106,495
2025-08-19,117669802255.2,0.3474747474747475,495
2025-08-20,113932682408.3,0.342741935483871,496
2025-08-21,113181325688.25,0.3621730382293762,497
2025-08-22,116396249641.0,0.3098591549295775,497
2025-08-25,133372489438.65001,0.37826961770623746,497
2025-08-26,133292948032.4,0.4225352112676056,497
2025-08-27,124680457486.15,0.4426559356136821,497
2025-08-28,136489071660.65001,0.3863179074446681,497
2025-08-29,136805576559.4,0.37424547283702214,497
2025-09-01,152429137656.40002,0.37424547283702214,497
2025-09-02,157390068455.4,0.3903420523138832,496
2025-09-03,159751049818.8,0.38229376257545267,497
2025-09-04,174818588518.75,0.4104627766599598,497
2025-09-05,163809924104.25,0.41851106639839036,497
2025-09-08,167519588264.25,0.40643863179074446,497
2025-09-09,168505849222.15002,0.39759036144578325,498
2025-09-10,157783971778.2,0.357429718875502,498
2025-09-11,165206995481.05,0.40160642570281124,498
2025-09-12,170911833192.45,0.4216867469879518,498
2025-09-15,174569831451.8,0.4457831325301205,498
2025-09-16,179457451973.7,0.4809619238476953,499
2025-09-17,160883274839.2,0.4448897795591182,499
2025-09-18,165967960039.65,0.44488977955911824,499
2025-09-19,163186223152.5,0.42084168336673344,499
2025-09-22,160282659501.59998,0.3687374749498997,499
2025-09-23,160391894924.7,0.4288577154308617,499
2025-09-24,161958750677.75,0.46492985971943884,499
2025-09-25,174412507832.19998,0.45290581162324645,498
2025-09-26,187337322375.25,0.429718875502008,498
2025-09-29,187640014261.45,0.3975903614457833,497
2025-09-30,166774300822.4,0.4346076458752515,497
2025-10-09,160868199317.75,0.358148893360161,497
2025-10-10,193064494586.3,0.346076458752515,495
2025-10-13,139916048598.85,0.37575757575757573,495
2025-10-14,167662408879.35,0.3838383838383838,495
2025-10-15,160207684994.75,0.36363636363636365,495
2025-10-16,162468834368.05,0.4686868686868687,495
2025-10-17,153430638318.55,0.33131313131313134,495
2025-10-20,152228586787.19998,0.4161616161616162,495
2025-10-21,161058093098.45,0.42741935483870974,496
2025-10-22,161171413810.65,0.41935483870967744,495
2025-10-23,119263087477.7,0.39999999999999997,495
2025-10-24,116231202967.6,0.39595959595959596,495
2025-10-27,110066787193.0,0.36767676767676766,493
2025-10-28,107643739273.04999,0.3772819472616633,493
2025-10-29,119769272056.4,0.3488843813387425,492
2025-10-30,112643155812.59999,0.3455284552845529,492
2025-10-31,110174279089.55,0.33333333333333337,492
2025-11-03,102869373724.95001,0.29268292682926833,492
2025-11-04,111296693234.45001,0.4024390243902439,492
2025-11-05,96172730271.8,0.35772357723577236,492
2025-11-06,90447854392.6,0.35294117647058837,493
2025-11-07,90073327309.15,0.332657200811359,493
2025-11-10,86740898121.65,0.3448275862068966,493
2025-11-11,89118102138.3,0.3042596348884381,493
2025-11-12,93975608391.70001,0.28803245436105473,493
2025-11-13,95680835494.94998,0.26369168356997974,493
2025-11-14,101991840205.84999,0.30831643002028397,493
2025-11-17,97551746912.0,0.3286004056795133,492
2025-11-18,94824985159.7,0.29268292682926833,492
2025-11-19,94034837108.34999,0.32926829268292684,492
2025-11-20,94137547382.85,0.2804878048780488,492
2025-11-21,104183009905.95001,0.36105476673428005,493
2025-11-24,105023613729.3,0.3407707910750507,493
2025-11-25,99005801078.85,0.35699797160243407,493
2025-11-26,95804358562.15,0.3772819472616633,493
2025-11-27,84380495319.5,0.37322515212981755,492
2025-11-28,77028667825.7,0.36105476673428005,493
2025-12-01,72191950745.79999,0.40973630831643,493
2025-12-02,68288951489.350006,0.3407707910750508,492
2025-12-03,70196716287.0,0.34146341463414637,492
2025-12-04,68036689392.7,0.3441295546558706,494
2025-12-05,71916642763.3,0.3157894736842105,494
2025-12-08,72586442002.95,0.39271255060728744,494
2025-12-09,73757536068.4,0.4129554655870445,493
2025-12-10,71054235049.9,0.3765182186234818,494
2025-12-11,63116851033.2,0.3117408906882591,493
2025-12-12,66794299553.35,0.3002028397565923,493
2025-12-15,71838554975.95,0.4048582995951417,494
2025-12-16,74611186115.34999,0.32388663967611336,494
2025-12-17,95693374298.35,0.27935222672064774,493
2025-12-18,77142746433.95,0.30769230769230765,494
2025-12-19,70960782703.15,0.340080971659919,493
2025-12-22,69814184882.40001,0.30364372469635625,494
2025-12-23,63867768222.25,0.3765182186234818,494
2025-12-24,61588447444.45,0.3117408906882591,494
2025-12-25,61808031957.65,0.3191919191919192,495
2025-12-26,62665774431.649994,0.28686868686868683,495
2025-12-29,68056227303.899994,0.2545454545454545,494
2025-12-30,59640895122.85,0.35151515151515156,495
2025-12-31,68080862818.35,0.29494949494949496,495
