,cum_hl
2025-04-11,1.1457399312058938
2025-04-14,1.1428513420579278
2025-04-15,1.1451701764481481
2025-04-16,1.1323166283167798
2025-04-17,1.1279993872375909
2025-04-18,1.1480978828088706
2025-04-21,1.155471313605224
2025-04-22,1.1391136639471489
2025-04-23,1.1837437848730066
2025-04-24,1.1660125180051144
2025-04-25,1.1798579650550924
2025-04-28,1.1781691249036488
2025-04-29,1.1863562336158413
2025-04-30,1.2107567999171083
2025-05-06,1.2184968624052874
2025-05-07,1.2149636728791666
2025-05-08,1.2271971583837098
2025-05-09,1.2358331011444121
2025-05-12,1.222538628604934
2025-05-13,1.2311621240488324
2025-05-14,1.2373495278473445
2025-05-15,1.24475953291906
2025-05-16,1.2343537042210107
2025-05-19,1.2387719519520246
2025-05-20,1.245104339871037
2025-05-21,1.2510917693109147
2025-05-22,1.2560428041091645
2025-05-23,1.2578471583544417
2025-05-26,1.2567230222615862
2025-05-27,1.2462777117521244
2025-05-28,1.247411413491109
2025-05-29,1.2551758941584192
2025-05-30,1.2655198940556869
2025-06-03,1.2550979303965735
2025-06-04,1.2605634020556362
2025-06-05,1.2875135282745087
2025-06-06,1.2951313046046735
2025-06-09,1.282983096145299
2025-06-10,1.2703853695961214
2025-06-11,1.282679092495137
2025-06-12,1.2756926638436699
2025-06-13,1.2797460034124502
2025-06-16,1.2773199847098458
2025-06-17,1.2850395716274572
2025-06-18,1.2930238416628037
2025-06-19,1.303996126024347
2025-06-20,1.308852465128787
2025-06-23,1.2967092216057796
2025-06-24,1.3212563638679538
2025-06-25,1.3281442674863528
2025-06-26,1.3242269839893082
2025-06-27,1.3290375956266673
2025-06-30,1.3258313728666598
2025-07-01,1.3342778238632913
2025-07-02,1.348643955999877
2025-07-03,1.3476910917185045
2025-07-04,1.3548363163394184
2025-07-07,1.3520744165504954
2025-07-08,1.3487747176288851
2025-07-09,1.3502783664032179
2025-07-10,1.3585052134910816
2025-07-11,1.3736382411697985
2025-07-14,1.3833030448480086
2025-07-15,1.3853322235945191
2025-07-16,1.394745541650105
2025-07-17,1.3903381742601941
2025-07-18,1.3912551318285304
2025-07-21,1.394600467574765
2025-07-22,1.3929268775386794
2025-07-23,1.4032278925433292
2025-07-24,1.401399888180573
2025-07-25,1.4103610908856195
2025-07-28,1.4096375878028395
2025-07-29,1.3953884768176037
2025-07-30,1.3977554177158074
2025-07-31,1.3939511808508913
2025-08-01,1.3989611408710152
2025-08-04,1.397467299869136
2025-08-05,1.4106383956324262
2025-08-06,1.4071741684907175
2025-08-07,1.4118086508153291
2025-08-08,1.4125810824100362
2025-08-11,1.4064902462144468
2025-08-12,1.4100046245522793
2025-08-13,1.4010692292498488
2025-08-14,1.4200988783192725
2025-08-15,1.4019533157675848
2025-08-18,1.3922334082034498
2025-08-19,1.4040929866043164
2025-08-20,1.4196357960959665
2025-08-21,1.447086224157566
2025-08-22,1.4371712108517618
2025-08-25,1.431782610586934
2025-08-26,1.4444012658244587
2025-08-27,1.4366325954855836
2025-08-28,1.41136561075787
2025-08-29,1.4221097192850896
2025-09-01,1.4201160430095083
2025-09-02,1.4420984656804872
2025-09-03,1.4334573977240397
2025-09-04,1.4620854992161265
2025-09-05,1.4409210794915006
2025-09-08,1.4500576666330733
2025-09-09,1.445761049167566
2025-09-10,1.4523821204631746
2025-09-11,1.447944554082838
2025-09-12,1.4547936334929952
2025-09-15,1.446615885028035
2025-09-16,1.4479566459460498
2025-09-17,1.449307046747076
2025-09-18,1.4463192682331962
2025-09-19,1.4557984906107049
2025-09-22,1.446605892380305
2025-09-23,1.4362360759042059
2025-09-24,1.4435788228099657
2025-09-25,1.4478007967810285
2025-09-26,1.4487956891422396
2025-09-29,1.4392895097767673
2025-09-30,1.4384814988727292
2025-10-09,1.431267542350294
2025-10-10,1.4501919526361489
2025-10-13,1.4406542524949684
2025-10-14,1.456725574628497
2025-10-15,1.4679166238370027
2025-10-16,1.4684851711548534
2025-10-17,1.4835036374214476
2025-10-20,1.489576564898962
2025-10-21,1.4963578666693953
2025-10-22,1.5085338555501946
2025-10-23,1.5104518508952949
2025-10-24,1.5188891343408257
2025-10-27,1.5172989161049182
2025-10-28,1.5192342682641045
2025-10-29,1.5188724917385152
2025-10-30,1.5116774742592853
2025-10-31,1.532638603530508
2025-11-03,1.5224913094214336
2025-11-04,1.510252695840949
2025-11-05,1.4982586236862623
2025-11-06,1.5124354661815895
2025-11-07,1.501374713967389
2025-11-10,1.4957045417185775
2025-11-11,1.4906817796299607
2025-11-12,1.487329524754196
2025-11-13,1.480456440660204
2025-11-14,1.4825210798981319
2025-11-17,1.4742283784513293
2025-11-18,1.4957523417830305
2025-11-19,1.4963638101565044
2025-11-20,1.5037265782217426
2025-11-21,1.5204234637158343
2025-11-24,1.522121478493541
2025-11-25,1.5271348076728293
2025-11-26,1.540271600291419
2025-11-27,1.546444736636126
2025-11-28,1.5489916477651882
2025-12-01,1.5579760747438218
2025-12-02,1.5453603987572806
2025-12-03,1.5438851623216279
2025-12-04,1.5522812603779954
2025-12-05,1.5565698249600324
2025-12-08,1.5532263766054712
2025-12-09,1.5520997907285985
2025-12-10,1.5467707550089116
2025-12-11,1.5499524383949992
2025-12-12,1.542031965420028
2025-12-15,1.5521616957651834
2025-12-16,1.5560859132409062
2025-12-17,1.5592147682201323
2025-12-18,1.5680786767739734
2025-12-19,1.5769610199885105
2025-12-22,1.5809275374698126
2025-12-23,1.581514084378489
2025-12-24,1.576609892336725
2025-12-25,1.5748316266342408
2025-12-26,1.5717015558958043
2025-12-29,1.5687456108822628
2025-12-30,1.57267162592838
2025-12-31,1.5738131615977882
